Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
528, 0.6, , 20, 0.16083617508411407, nan
529, 0.6, , 20, 0.16382253170013428, nan
530, 0.6, , 20, 0.16382253170013428, nan
531, 0.6, , 20, 0.16638225317001343, nan
532, 0.6, , 20, 0.16382253170013428, nan
533, 0.6, , 20, 0.16382253170013428, nan
534, 0.6, , 20, 0.16382253170013428, nan
535, 0.6, , 20, 0.1668088734149933, nan
536, 0.6, , 20, 0.1655290126800537, nan
537, 0.6, , 20, 0.16382253170013428, nan
538, 0.6, , 20, 0.16424915194511414, nan
539, 0.6, , 20, 0.16382253170013428, nan
540, 0.6, , 20, 0.16382253170013428, nan
541, 0.4, , 20, 0.15529009699821472, 0.030718340045762956
542, 0.4, , 20, 0.15529009699821472, 0.03071818732157502
543, 0.4, , 20, 0.1523037552833557, nan
544, 0.4, , 20, 0.15827645361423492, nan
545, 0.4, , 20, 0.15529009699821472, nan
546, 0.4, , 20, 0.15529009699821472, nan
547, 0.4, , 20, 0.15529009699821472, nan
548, 0.4, , 20, 0.15529009699821472, nan
549, 0.4, , 20, 0.15529009699821472, nan
550, 0.4, , 20, 0.15529009699821472, nan
551, 0.4, , 20, 0.15529009699821472, nan
